P_index,P_url,proj_repeat
1179,https://www.freelancer.com/projects/php/write-software-for-twitter/,5
1180,https://www.freelancer.com/projects/freelance-developer/paid-online-surveys-interviews/,1
1181,https://www.freelancer.com/projects/graphic-design/build-website-for-auction/,5
1182,https://www.freelancer.com/projects/website-design/build-online-store-8098981/,4
1183,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-8092708/,5
1184,https://www.freelancer.com/projects/html.1/google-sheets-website-without-embedding-8087522/,5
1186,https://www.freelancer.com/projects/graphic-design/event-website-experienced-developers-are/,5
1187,https://www.freelancer.com/projects/php/twitter-automatic-script-tweet/,5
1188,https://www.freelancer.com/projects/graphic-design/develop-survey-monkey-survey/,5
1189,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-8069195/,5
1190,https://www.freelancer.com/projects/php/codeigniter-bootstrap-build-simple-crm/,5
1191,https://www.freelancer.com/projects/mysql/build-responsive-website-8063028/,0
1192,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-8061964/,5
1193,https://www.freelancer.com/projects/graphic-design/build-website-8045711/,0
1194,https://www.freelancer.com/projects/graphic-design/large-site-but-source-code/,5
1195,https://www.freelancer.com/projects/php/yahoo-japan-auction-auto-bid-8039448/,1
1196,https://www.freelancer.com/projects/ghostwriting/project-8036592/,0
1197,https://www.freelancer.com/projects/articles/need-some-high-quality-content/,5
1198,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-8035188/,5
1199,https://www.freelancer.com/projects/php/write-some-software-8027043/,5
1200,https://www.freelancer.com/projects/graphic-design/design-logo-for-social-network/,5
1201,https://www.freelancer.com/projects/php/write-some-softwares-8022333/,5
1202,https://www.freelancer.com/projects/facebook-marketing/tweeter-auto-tweet-automatically/,5
1203,https://www.freelancer.com/projects/php/auction-get-now/,2
1204,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-8020368/,5
1205,https://www.freelancer.com/projects/internet-marketing/change-how-pages-are-ranked/,1
1206,https://www.freelancer.com/projects/product-design/application-for-phone-which-facilitates/,1
1207,https://www.freelancer.com/projects/facebook-marketing/twitter-easy-tweet-script-development/,0
1208,https://www.freelancer.com/projects/software-architecture/application-for-phone-which-facilitates/,1
1209,https://www.freelancer.com/projects/php/build-online-store-8004174/,5
1210,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7994645/,5
1211,https://www.freelancer.com/projects/graphic-design/build-website-7993105/,0
1212,https://www.freelancer.com/projects/blog/schreiben-von-blog-inhalten-7980276/,0
1213,https://www.freelancer.com/projects/graphic-design/location-ecommerce-web-app/,1
1214,https://www.freelancer.com/projects/graphic-design/location-location-location/,1
1215,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7964640/,5
1216,https://www.freelancer.com/projects/graphic-design/build-website-first-web-presence/,0
1217,https://www.freelancer.com/projects/translation/french-english-translation-7954347/,5
1218,https://www.freelancer.com/projects/php/adware-project/,5
1219,https://www.freelancer.com/projects/php/modifications-website-search/,5
1220,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7936330/,5
1221,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7923393/,5
1222,https://www.freelancer.com/projects/php/yahoo-japan-auction-auto-bid-7909879/,1
1223,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7903039/,5
1224,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7893922/,5
1225,https://www.freelancer.com/projects/mysql/correct-mvc-penny-auction-website/,5
1226,https://www.freelancer.com/projects/accounting/freelance-accountant-7885927/,0
1227,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7880427/,5
1228,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7865054/,5
1229,https://www.freelancer.com/projects/c-programming/fix-upload-ios-application-the/,5
1230,https://www.freelancer.com/projects/php/wordpress-woocommerce-clean-sql-file/,5
1231,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7843480/,5
1232,https://www.freelancer.com/projects/academic-writing/ethical-workshop/,5
1233,https://www.freelancer.com/projects/graphic-design/create-website-for-film-production/,0
1234,https://www.freelancer.com/projects/html.1/modify-freepbx-trunk-balance-module-7827006/,4
1236,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7823629/,5
1237,https://www.freelancer.com/projects/cplusplus-programming/game-hex/,1
1238,https://www.freelancer.com/projects/internet-marketing/help-with-internet-marketing-completing/,2
1239,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7806237/,5
1240,https://www.freelancer.com/projects/wordpress/wordpress-plugin-development-7802557/,5
1241,https://www.freelancer.com/projects/php/write-some-software-7801822/,3
1242,https://www.freelancer.com/projects/website-design/write-android-application-7796722/,0
1243,https://www.freelancer.com/projects/java/game-hex-work-with-multiple/,3
1244,https://www.freelancer.com/projects/pdf/page-pdf-form-with-some/,5
1245,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7793482/,5
1246,https://www.freelancer.com/projects/graphic-design/recreate-image-7792919/,0
1247,https://www.freelancer.com/projects/graphic-design/recreate-image-7791333/,3
1248,https://www.freelancer.com/projects/graphic-design/fix-website-7787607/,5
1249,https://www.freelancer.com/projects/java/java-code-snippet/,0
1250,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7780079/,5
1251,https://www.freelancer.com/projects/photoshop/change-title-photoshop-elements-book/,0
1252,https://www.freelancer.com/projects/php/urgent-immediate-start-innodb-database/,5
1253,https://www.freelancer.com/projects/photoshop/after-effects-pro-create-module/,5
1254,https://www.freelancer.com/projects/html/single-page-responsive-web-application/,5
1255,https://www.freelancer.com/projects/english-us/enter-responses-from-scanned-surveys/,5
1256,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7742383/,5
1257,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7722677/,5
1258,https://www.freelancer.com/projects/php/ebay-account-customization-7721970/,5
1259,https://www.freelancer.com/projects/magento/import-current-ebay-listings-into/,5
1260,https://www.freelancer.com/projects/html.1/export-current-ebay-listings-import/,5
1261,https://www.freelancer.com/projects/php/ebay-account-customization/,5
1262,https://www.freelancer.com/projects/php/prestashop-platform-troubleshooting-7709943/,1
1263,https://www.freelancer.com/projects/graphic-design/minute-animation-about-football/,0
1264,https://www.freelancer.com/projects/academic-writing/academic-writing-sustainable-fishing/,5
1265,https://www.freelancer.com/projects/graphic-design/website-online-questionnaire-database/,5
1266,https://www.freelancer.com/projects/internet-marketing/marketing-site-7689948/,5
1267,https://www.freelancer.com/projects/virtual-assistant/help-with-customer-support-7683390/,0
1268,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7672690/,5
1269,https://www.freelancer.com/projects/data-entry/enter-responses-from-scanned-surveys/,5
1270,https://www.freelancer.com/projects/wordpress/fix-website-wordpress-theme-avada/,0
1271,https://www.freelancer.com/projects/contracts/paralegal-needed-draft-contract/,5
1272,https://www.freelancer.com/projects/graphic-design/design-video-slideshow-play-via/,5
1273,https://www.freelancer.com/projects/mysql/write-some-software-7638653/,3
1274,https://www.freelancer.com/projects/mysql/social-media-video-script-need/,3
1275,https://www.freelancer.com/projects/graphic-design/help-integrating-google-trusted-stores/,5
1276,https://www.freelancer.com/projects/objective-c/serial-interface-between-hardware/,5
1277,https://www.freelancer.com/projects/internet-marketing/sell-something-for-7615659/,0
1278,https://www.freelancer.com/projects/ghostwriting/write-book-7610994/,0
1279,https://www.freelancer.com/projects/graphic-design/design-app-mockup-7600777/,5
1280,https://www.freelancer.com/projects/graphic-design/design-app-mockup-for-books/,5
1281,https://www.freelancer.com/projects/animation/fun-animation-video-for-wedding/,1
1282,https://www.freelancer.com/projects/engineering/design-cmos-operational-amplifier/,0
1283,https://www.freelancer.com/projects/graphic-design/build-very-simple-website-7549767/,1
1284,https://www.freelancer.com/projects/mobile-phone/fix-bug-android-application-7529989/,5
1286,https://www.freelancer.com/projects/mobile-phone/fix-bug-samsung-galaxy-android-7527024/,5
1288,https://www.freelancer.com/projects/mobile-phone/fix-bug-android-lollipop/,5
1289,https://www.freelancer.com/projects/php/multiple-choice-questions/,0
1290,https://www.freelancer.com/projects/academic-writing/investment-report-writing-due-hours-7504759/,5
1291,https://www.freelancer.com/projects/academic-writing/investment-report-writing-due-hours/,5
1292,https://www.freelancer.com/projects/mobile-phone/fix-bug-samsung-galaxy-7503081/,5
1294,https://www.freelancer.com/projects/ghostwriting/writer-for-creative-book-series-7496262/,5
1295,https://www.freelancer.com/projects/mechanical-engineering/material-selection-finite-element-7495545/,5
1296,https://www.freelancer.com/projects/graphic-design/reupload-website/,5
1297,https://www.freelancer.com/projects/mobile-phone/fix-bugs-iphone-apps-open/,1
1298,https://www.freelancer.com/projects/mobile-phone/fix-bug-android-lollipop-samsung-7480422/,5
1299,https://www.freelancer.com/projects/mobile-phone/fix-bug-android-lollipop-samsung/,5
1300,https://www.freelancer.com/projects/mobile-phone/fix-bugs-iphone-apps-urgent/,1
1301,https://www.freelancer.com/projects/creative-writing/someone-write-the-story-life/,0
1302,https://www.freelancer.com/projects/php/wordpress-woocommerce-site-full-checkup/,5
1303,https://www.freelancer.com/projects/mobile-phone/fix-bug-android-samsung-galaxy-7454987/,5
1304,https://www.freelancer.com/projects/php/agriya-getlancer-script-work-live/,3
1305,https://www.freelancer.com/projects/articles/content-writing-7442454/,0
1306,https://www.freelancer.com/projects/mobile-phone/fix-bug-android-samsung-galaxy/,5
1309,https://www.freelancer.com/projects/internet-marketing/seo-required-for-adult-sex/,0
1310,https://www.freelancer.com/projects/software-architecture/chrome-extension-modify-tab-icons/,5
1311,https://www.freelancer.com/projects/php/sms-voice-api-for-mhealth-7428440/,5
1312,https://www.freelancer.com/projects/metatrader/violation-model/,5
1313,https://www.freelancer.com/projects/graphic-design/finish-almost-ended-project/,5
1314,https://www.freelancer.com/projects/graphic-design/sms-voice-api-implementation-using-7421592/,5
1315,https://www.freelancer.com/projects/graphic-design/sms-voice-api-implementation-for-7421586/,5
1316,https://www.freelancer.com/projects/php/sms-voice-api-implementation-for-7417492/,5
