employer,proj_heading,proj_url
537,Content Writing  ($10-30 USD),/projects/articles/content-writing-8731896/
538,Private project or contest #11812451                            ,/login?goto=ODNiOWJlYzYxNjZjNTU4NzlhODUxMTJhNjliMzZlN2JodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy8xMTgxMjQ1MS5odG1s
539,Convert a Template to a Website                             ,/projects/website-design/convert-template-website-11809429/
539,Dos Application Require RE ($250-750 USD),/projects/c-programming/dos-application-require/
539,FOX PRO EXPERT NEEDED ($250-750 USD),/projects/visual-foxpro/fox-pro-expert-needed/
539,Project RE ($250-750 USD),/projects/c-programming-engineering/project/
539,DOS APPLICATION ERROR ($250-750 USD),/projects/visual-foxpro/dos-application-error/
539,Dos Reverse Engineering ($250-750 USD),/projects/c-programming/dos-reverse-engineering/
540,Accounting / Academic Writing / segment Reporting and Decision Making                            ,/projects/accounting/accounting-academic-writing-segment/
540,Build a Website application billing system ($10-30 USD),/projects/unix/build-website-application-billing-system/
540,new project  - open to bidding ($10-30 USD),/projects/articles-copywriting/new-project-open-bidding/
540,Simple  SQL script  ($10 USD),/projects/mysql/simple-sql-script/
540,Short research of one  page  ($10-15 USD),/projects/academic-writing/short-research-one-page/
540,Literature Research Essay - the idea of literary heroism  ($250-750 USD),/projects/literature-research-essay-the-idea-project/
541,I need to hire a powerful freelancers.                            ,/projects/angular-js/need-hire-powerful-freelancers/
542,Converting Sales Document from PDF to PPTX/DOCX                            ,/projects/graphic-design/converting-sales-document-from-pdf/
543,Other or not sure                            ,/projects/articles/other-not-sure-15279479/
544,Help me write something                            ,/projects/articles/help-write-something-15276987/
545,Permanent Part-Time Dating Chat Experience Representative                             ,/projects/internet-research/permanent-part-time-dating-chat/
545,Dating site vldpersonals  + CCbill changes - repost ($300-600 USD),/projects/php/dating-site-vldpersonals-ccbill-changes/
545,CCbill upgrade accounts ($40-150 USD),/projects/php-html.1/ccbill-upgrade-accounts/
545,Fix CCBill upgrades + check and bank transfer payment integration ($30-250 USD),/projects/mysql-html.1/fix-ccbill-upgrades-check-bank/
545,CCBill integration ($40-200 USD),/projects/php-mysql/ccbill-integration.2482633/
545,Full VLD personals dating site with customization ($1000-2000 USD),/projects/php-website-design/full-vld-personals-dating-site/
546,Project for Gaston M. -- 2                            ,/projects/video-services/project-for-gaston-15269504/
547,Develop Script for legal and allowed saving content of website (i think made in wordpress)                            ,/projects/html/develop-script-for-legal-allowed/
547,Webscraping of audio video html  ($100-300 AUD),/projects/web-scraping/webscraping-audio-video-html/
547,Hire a Javascript Developer ($250-300 AUD),/projects/javascript/hire-javascript-developer-15259856/
548,Analyze some Data                            ,/projects/data-processing/analyze-some-data-15233128/
549,Need PowerShell script to launch MS Web Deploy                            ,/projects/php/need-powershell-script-launch-web/
549,Hire a Website Designer ($250-750 USD),/projects/graphic-design/hire-website-designer-13952363/
549,Get a Website Built ($250-750 USD),/projects/graphic-design/get-website-built-14471388/
550,Project for mhafujmahmud -- 2                            ,/projects/data-entry/project-for-mhafujmahmud-15218993/
551,SUrvivor of incompetence?                            ,/projects/book-writing/survivor-incompetence/
552,Create a Mobile Website                            ,/projects/mobile-phone/create-mobile-website-15215387/
552,Salesforce x CTI Asteriks Integration ($250-750 USD),/projects/crm/salesforce-cti-asteriks-integration/
552,Front end of Website  ($10-30 USD),/projects/website-design/front-end-website-15345466/
552,Frontend website - HOME Urgent ($30-250 USD),/projects/php/frontend-website-home-urgent/
553,Help me sell my product (eBook)                            ,/projects/sales/help-sell-product-ebook/
553,Sales and Marketing (Rp100000-300000 IDR),/projects/sales/sales-marketing-15321694/
554,Project for Audreyvr                            ,/projects/technical-writing/project-for-audreyvr-15213371/
554,I would like to hire a Transcriber ($250-750 USD),/projects/translation/would-like-hire-transcriber-13478284/
555,Create 50 eBay listings                            ,/projects/ebay/create-ebay-listings/
555,eBay Listing Creator ($30-250 USD),/projects/data-entry/ebay-listing-creator/
556,Develop Live Chat Module in Laravel                            ,/projects/php/develop-live-chat-module-laravel/
556,Fixing CSS of a website ($30-250 USD),/projects/php-website-design/fixing-css-website/
556,Personal Website Design ($30-250 USD),/projects/website-design-graphic-design/personal-website-design.1339859/
556,Standalone Drawing / Object Library for iOS ($250-750 USD),/projects/iphone-objective-c/standalone-drawing-object-library-for/
556,Project for sanjuchugh - he is good ($30-250 USD),/projects/html.1-psd-to-html/project-for-sanjuchugh-good/
556,Corporate Identity for a Mobile Startup ($30-250 USD),/projects/logo-design-corporate-identity/corporate-identity-for-mobile-startup/
557,url rewriter plugin wordpress                            ,/projects/wordpress/url-rewriter-plugin-wordpress/
558,Project for Pooja S.                            ,/projects/php/project-for-pooja-15198688/
559,Facebook / Instagram Groups                            ,/projects/facebook-marketing/facebook-instagram-groups/
559,Write some Articles  ($30-250 USD),/projects/articles/write-some-articles-10701114/
559,Social Media Marketing ($30-250 USD),/projects/facebook-marketing/social-media-marketing-7730405/
559,Links From Facebook Groups ($30-250 USD),/projects/facebook-marketing/links-from-facebook-groups/
559,Fill in a spreadsheet with data. ($30-250 USD),/projects/excel/fill-spreadsheet-with-data-10374443/
559,Personal Digital Workplace ($250-750 USD),/projects/graphic-design/personal-digital-workplace/
560,Project for a site like  Madbid                             ,/projects/graphic-design/project-for-site-like-madbid-15181469/
560,Info graphic designer for my  social media adverts ($15-25 USD / hour),/projects/graphic-design/info-graphic-designer-for-social/
560,WEBSITE EXPLAINATION VIDEO (ANIMATION) ($30-250 USD),/projects/graphic-design/website-explaination-video-animation/
560,SEO FOR WEBSITE ($30-250 USD),/projects/php/seo-for-website-15746461/
560,DESIGN  OPERATIONAL MANUAL FOR WEBSITE FACEBOOK AND TWITTER BANNERS ($250-750 USD),/projects/graphic-design/design-operational-manual-for-website/
561,Hire a Magento Developer to help teak new website                            ,/projects/website-design/hire-magento-developer-help-teak/
561,Manage my Search Marketing create plan and monthly updates ($250-750 USD),/projects/internet-marketing/manage-search-marketing-create-plan/
561,Test debug  my website ($15-25 USD / hour),/projects/php/test-debug-website/
561,Build a Website  ($2-15 USD / hour),/projects/graphic-design/build-website-14090874/
561,Create a monthly  Google Adwords Plan and continued marketing plan - ($10-100 USD),/projects/internet-marketing/create-monthly-google-adwords-plan/
561,Write some Software  ($30-250 USD),/projects/php/write-some-software-8431326/
562,Summarize survey results                            ,/projects/research-writing/summarize-survey-results/
562,Link to GeoTRust SIte ($30-100 USD),/projects/php-web-security/link-geotrust-site/
562,Library Data Mining - repost ($30-250 USD),/projects/php-research/library-data-mining-repost/
562,Newgroup Reader Advice ($30-5000 USD),/projects/php-engineering/newgroup-reader-advice/
562,SurveyRecruiter ($100-300 USD),/projects/web-promotion-market-research/surveyrecruiter/
562,CGI/Perl Adjustment ($30-5000 USD),/projects/php-engineering/cgi-perl-adjustment/
563,Build a PriceYak alternative                            ,/projects/amazon-web-services/build-priceyak-alternative/
564,Mobile app + website integrated Later on                            ,/projects/graphic-design/mobile-app-website-integrated-later/
564,Mobile development ($30-250 USD),/projects/mobile-phone/mobile-development-12011618/
565,Custom changes to my PHP Core Website                            ,/projects/php/custom-changes-php-core-website/
565,can you help configure proxy to access a website via VPN? ($10-30 AUD),/projects/php/can-you-help-configure-proxy/
566,Professional Editor wanted to copy edit a series of books                            ,/projects/copy-editing/professional-editor-wanted-copy-edit/
566,editing ($3000-5000 AUD),/projects/proofreading/editing-14205971/
567,Fix an issue with PHP and IIS for Wordpress                            ,/projects/php/fix-issue-with-php-iis/
567,MVC and Wordpress SSO SAML  ($250-750 USD),/projects/php/mvc-wordpress-sso-saml/
567,Design 4 Icons for Mobile App ($30 USD),/projects/design 4 icons for mobile app.html
567,Design 14 Flat Circular Images for Mobile Website ($200 USD),/projects/design 14 flat circular images for mobile website.html
